0.26 0.50002 0.398643
0.27 0.50002 0.396096
0.28 0.50002 0.393434
0.29 0.50002 0.390654
0.3 0.50002 0.387754
0.31 0.50002 0.384732
0.32 0.50002 0.381583
0.33 0.50002 0.378306
0.34 0.50002 0.374896
0.35 0.50002 0.371351
0.36 0.50002 0.367666
0.37 0.50002 0.363837
0.38 0.50002 0.35986
0.39 0.50002 0.355729
0.4 0.50002 0.351439
0.41 0.50002 0.346985
0.42 0.50002 0.342359
0.43 0.50002 0.337555
0.44 0.50002 0.332565
0.45 0.50002 0.327381
0.46 0.50002 0.321993
0.47 0.50002 0.316392
0.48 0.50002 0.310564
0.49 0.50002 0.304498
0.5 0.50002 0.298179
0.51 0.50002 0.291591
0.52 0.50002 0.284714
0.53 0.50002 0.277527
0.54 0.50002 0.270007
0.55 0.50002 0.262123
0.56 0.50002 0.253842
0.57 0.50002 0.245124
0.58 0.50002 0.235919
0.59 0.50002 0.22617
0.6 0.50002 0.2158
0.61 0.50002 0.204715
0.62 0.50002 0.192791
0.63 0.50002 0.17986
0.64 0.50002 0.165686
0.65 0.50002 0.149923
0.66 0.50002 0.132023
0.67 0.50002 0.111013
0.68 0.50002 0.0846416
0.69 0.50002 0.0293595
0.7 0.50002 0.000302804
0.71 0.50002 1.06052e-10
0.72 0.50002 1.534e-21
0.73 0.50002 2.13703e-32
0.74 0.50002 2.87912e-43
0.75 0.50002 3.76676e-54
0.76 0.50002 4.80812e-65
